Identifiant PRM;Type de donnees;Date de debut;Date de fin;Grandeur physique;Grandeur metier;Etape metier;Unite;Pas en minutes
07586251793436;Courbe de charge;16/07/2017;16/07/2019;Energie active;Consommation;Comptage Brut;W;
Horodate;Valeur
2019-06-14T02:00:00+02:00;1306
2019-06-14T02:30:00+02:00;1322
2019-06-14T03:00:00+02:00;178
2019-06-14T03:30:00+02:00;134
2019-06-14T04:00:00+02:00;66
2019-06-14T04:30:00+02:00;34
2019-06-14T05:00:00+02:00;102
2019-06-14T05:30:00+02:00;130
2019-06-14T06:00:00+02:00;102
2019-06-14T06:30:00+02:00;32
2019-06-14T07:00:00+02:00;68
2019-06-14T07:30:00+02:00;130
2019-06-14T08:00:00+02:00;424
2019-06-14T08:30:00+02:00;2114
2019-06-14T09:00:00+02:00;1380
2019-06-14T09:30:00+02:00;1430
2019-06-14T10:00:00+02:00;954
2019-06-14T10:30:00+02:00;56
2019-06-14T11:00:00+02:00;34
2019-06-14T11:30:00+02:00;104
2019-06-14T12:00:00+02:00;130
2019-06-14T12:30:00+02:00;104
2019-06-14T13:00:00+02:00;34
2019-06-14T13:30:00+02:00;62
2019-06-14T14:00:00+02:00;128
2019-06-14T14:30:00+02:00;152
2019-06-14T15:00:00+02:00;650
2019-06-14T15:30:00+02:00;1334
2019-06-14T16:00:00+02:00;1418
2019-06-14T16:30:00+02:00;1404
2019-06-14T17:00:00+02:00;146
2019-06-14T17:30:00+02:00;52
2019-06-14T18:00:00+02:00;68
2019-06-14T18:30:00+02:00;130
2019-06-14T19:00:00+02:00;130
2019-06-14T19:30:00+02:00;62
2019-06-14T20:00:00+02:00;32
2019-06-14T20:30:00+02:00;108
2019-06-14T21:00:00+02:00;130
2019-06-14T21:30:00+02:00;120
2019-06-14T22:00:00+02:00;238
2019-06-14T22:30:00+02:00;432
2019-06-14T23:00:00+02:00;520
2019-06-14T23:30:00+02:00;532
2019-06-15T00:00:00+02:00;482
2019-06-15T00:30:00+02:00;692
2019-06-15T01:00:00+02:00;1726
2019-06-15T01:30:00+02:00;1790
2019-06-15T02:00:00+02:00;1340
2019-06-15T02:30:00+02:00;362
2019-06-15T03:00:00+02:00;64
2019-06-15T03:30:00+02:00;108
2019-06-15T04:00:00+02:00;138
2019-06-15T04:30:00+02:00;134
2019-06-15T05:00:00+02:00;40
2019-06-15T05:30:00+02:00;46
2019-06-15T06:00:00+02:00;140
2019-06-15T06:30:00+02:00;138
2019-06-15T07:00:00+02:00;74
2019-06-15T07:30:00+02:00;34
2019-06-15T08:00:00+02:00;102
2019-06-15T08:30:00+02:00;132
2019-06-15T09:00:00+02:00;1056
2019-06-15T09:30:00+02:00;166
2019-06-15T10:00:00+02:00;160
2019-06-15T10:30:00+02:00;278
2019-06-15T11:00:00+02:00;138
2019-06-15T11:30:00+02:00;196
2019-06-15T12:00:00+02:00;220
2019-06-15T12:30:00+02:00;1930
2019-06-15T13:00:00+02:00;2160
2019-06-15T13:30:00+02:00;1416
2019-06-15T14:00:00+02:00;2072
2019-06-15T14:30:00+02:00;1188
2019-06-15T15:00:00+02:00;284
2019-06-15T15:30:00+02:00;842
2019-06-15T16:00:00+02:00;34
2019-06-15T16:30:00+02:00;34
2019-06-15T17:00:00+02:00;120
2019-06-15T17:30:00+02:00;132
2019-06-15T18:00:00+02:00;132
2019-06-15T18:30:00+02:00;108
2019-06-15T19:00:00+02:00;32
2019-06-15T19:30:00+02:00;48
2019-06-15T20:00:00+02:00;132
2019-06-15T20:30:00+02:00;132
2019-06-15T21:00:00+02:00;132
2019-06-15T21:30:00+02:00;42
2019-06-15T22:00:00+02:00;32
2019-06-15T22:30:00+02:00;116
2019-06-15T23:00:00+02:00;132
2019-06-15T23:30:00+02:00;132
2019-06-16T00:00:00+02:00;74
2019-06-16T00:30:00+02:00;34
2019-06-16T01:00:00+02:00;82
2019-06-16T01:30:00+02:00;132
2019-06-16T02:00:00+02:00;132
2019-06-16T02:30:00+02:00;88
2019-06-16T03:00:00+02:00;34
2019-06-16T03:30:00+02:00;96
2019-06-16T04:00:00+02:00;144
2019-06-16T04:30:00+02:00;146
2019-06-16T05:00:00+02:00;102
2019-06-16T05:30:00+02:00;44
2019-06-16T06:00:00+02:00;74
2019-06-16T06:30:00+02:00;138
2019-06-16T07:00:00+02:00;136
2019-06-16T07:30:00+02:00;98
2019-06-16T08:00:00+02:00;34
2019-06-16T08:30:00+02:00;60
2019-06-16T09:00:00+02:00;132
2019-06-16T09:30:00+02:00;132
2019-06-16T10:00:00+02:00;90
2019-06-16T10:30:00+02:00;34
2019-06-16T11:00:00+02:00;440
2019-06-16T11:30:00+02:00;306
2019-06-16T12:00:00+02:00;1498
2019-06-16T12:30:00+02:00;1384
2019-06-16T13:00:00+02:00;1372
2019-06-16T13:30:00+02:00;1360
2019-06-16T14:00:00+02:00;1278
2019-06-16T14:30:00+02:00;1278
2019-06-16T15:00:00+02:00;486
2019-06-16T15:30:00+02:00;132
2019-06-16T16:00:00+02:00;132
2019-06-16T16:30:00+02:00;44
2019-06-16T17:00:00+02:00;154
2019-06-16T17:30:00+02:00;138
2019-06-16T18:00:00+02:00;130
2019-06-16T18:30:00+02:00;128
2019-06-16T19:00:00+02:00;128
2019-06-16T19:30:00+02:00;66
2019-06-16T20:00:00+02:00;240
2019-06-16T20:30:00+02:00;152
2019-06-16T21:00:00+02:00;248
2019-06-16T21:30:00+02:00;154
2019-06-16T22:00:00+02:00;158
2019-06-16T22:30:00+02:00;750
2019-06-16T23:00:00+02:00;322
2019-06-16T23:30:00+02:00;1496
2019-06-17T00:00:00+02:00;800
2019-06-17T00:30:00+02:00;334
2019-06-17T01:00:00+02:00;138
2019-06-17T01:30:00+02:00;42
2019-06-17T02:00:00+02:00;54
2019-06-17T02:30:00+02:00;136
2019-06-17T03:00:00+02:00;136
2019-06-17T03:30:00+02:00;112
2019-06-17T04:00:00+02:00;32
2019-06-17T04:30:00+02:00;58
2019-06-17T05:00:00+02:00;130
2019-06-17T05:30:00+02:00;132
2019-06-17T06:00:00+02:00;82
2019-06-17T06:30:00+02:00;30
2019-06-17T07:00:00+02:00;86
2019-06-17T07:30:00+02:00;130
2019-06-17T08:00:00+02:00;592
2019-06-17T08:30:00+02:00;514
2019-06-17T09:00:00+02:00;366
2019-06-17T09:30:00+02:00;1392
2019-06-17T10:00:00+02:00;1378
2019-06-17T10:30:00+02:00;1358
2019-06-17T11:00:00+02:00;416
2019-06-17T11:30:00+02:00;54
2019-06-17T12:00:00+02:00;130
2019-06-17T12:30:00+02:00;128
2019-06-17T13:00:00+02:00;96
2019-06-17T13:30:00+02:00;32
2019-06-17T14:00:00+02:00;74
2019-06-17T14:30:00+02:00;128
2019-06-17T15:00:00+02:00;130
2019-06-17T15:30:00+02:00;78
2019-06-17T16:00:00+02:00;32
2019-06-17T16:30:00+02:00;92
2019-06-17T17:00:00+02:00;130
2019-06-17T17:30:00+02:00;130
2019-06-17T18:00:00+02:00;56
2019-06-17T18:30:00+02:00;30
2019-06-17T19:00:00+02:00;114
2019-06-17T19:30:00+02:00;132
2019-06-17T20:00:00+02:00;130
2019-06-17T20:30:00+02:00;1576
2019-06-17T21:00:00+02:00;2238
2019-06-17T21:30:00+02:00;1892
2019-06-17T22:00:00+02:00;1366
2019-06-17T22:30:00+02:00;484
2019-06-17T23:00:00+02:00;258
2019-06-17T23:30:00+02:00;160
2019-06-18T00:00:00+02:00;52
2019-06-18T00:30:00+02:00;44
2019-06-18T01:00:00+02:00;120
2019-06-18T01:30:00+02:00;136
2019-06-18T02:00:00+02:00;134
2019-06-18T02:30:00+02:00;78
2019-06-18T03:00:00+02:00;32
2019-06-18T03:30:00+02:00;88
2019-06-18T04:00:00+02:00;130
2019-06-18T04:30:00+02:00;132
2019-06-18T05:00:00+02:00;66
2019-06-18T05:30:00+02:00;30
2019-06-18T06:00:00+02:00;106
2019-06-18T06:30:00+02:00;130
2019-06-18T07:00:00+02:00;132
2019-06-18T07:30:00+02:00;40
2019-06-18T08:00:00+02:00;38
2019-06-18T08:30:00+02:00;134
2019-06-18T09:00:00+02:00;1190
2019-06-18T09:30:00+02:00;2008
2019-06-18T10:00:00+02:00;1462
2019-06-18T10:30:00+02:00;1374
2019-06-18T11:00:00+02:00;846
2019-06-18T11:30:00+02:00;122
2019-06-18T12:00:00+02:00;132
2019-06-18T12:30:00+02:00;132
2019-06-18T13:00:00+02:00;84
2019-06-18T13:30:00+02:00;32
2019-06-18T14:00:00+02:00;72
2019-06-18T14:30:00+02:00;130
2019-06-18T15:00:00+02:00;130
2019-06-18T15:30:00+02:00;106
2019-06-18T16:00:00+02:00;30
2019-06-18T16:30:00+02:00;56
2019-06-18T17:00:00+02:00;130
2019-06-18T17:30:00+02:00;132
2019-06-18T18:00:00+02:00;112
2019-06-18T18:30:00+02:00;32
2019-06-18T19:00:00+02:00;52
2019-06-18T19:30:00+02:00;904
2019-06-18T20:00:00+02:00;1320
2019-06-18T20:30:00+02:00;138
2019-06-18T21:00:00+02:00;130
2019-06-18T21:30:00+02:00;58
2019-06-18T22:00:00+02:00;30
2019-06-18T22:30:00+02:00;90
2019-06-18T23:00:00+02:00;132
2019-06-18T23:30:00+02:00;132
2019-06-19T00:00:00+02:00;106
2019-06-19T00:30:00+02:00;78
2019-06-19T01:00:00+02:00;1040
2019-06-19T01:30:00+02:00;1424
2019-06-19T02:00:00+02:00;1412
2019-06-19T02:30:00+02:00;1026
2019-06-19T03:00:00+02:00;138
2019-06-19T03:30:00+02:00;136
2019-06-19T04:00:00+02:00;132
2019-06-19T04:30:00+02:00;130
2019-06-19T05:00:00+02:00;130
2019-06-19T05:30:00+02:00;130
2019-06-19T06:00:00+02:00;128
2019-06-19T06:30:00+02:00;132
2019-06-19T07:00:00+02:00;128
2019-06-19T07:30:00+02:00;128
2019-06-19T08:00:00+02:00;132
2019-06-19T08:30:00+02:00;132
2019-06-19T09:00:00+02:00;184
2019-06-19T09:30:00+02:00;1300
2019-06-19T10:00:00+02:00;1294
2019-06-19T10:30:00+02:00;1318
2019-06-19T11:00:00+02:00;132
2019-06-19T11:30:00+02:00;132
2019-06-19T12:00:00+02:00;132
2019-06-19T12:30:00+02:00;128
2019-06-19T13:00:00+02:00;128
2019-06-19T13:30:00+02:00;110
2019-06-19T14:00:00+02:00;30
2019-06-19T14:30:00+02:00;32
2019-06-19T15:00:00+02:00;88
2019-06-19T15:30:00+02:00;132
2019-06-19T16:00:00+02:00;132
2019-06-19T16:30:00+02:00;128
2019-06-19T17:00:00+02:00;128
2019-06-19T17:30:00+02:00;130
2019-06-19T18:00:00+02:00;56
2019-06-19T18:30:00+02:00;32
2019-06-19T19:00:00+02:00;48
2019-06-19T19:30:00+02:00;132
2019-06-19T20:00:00+02:00;484
2019-06-19T20:30:00+02:00;498
2019-06-19T21:00:00+02:00;182
2019-06-19T21:30:00+02:00;368
2019-06-19T22:00:00+02:00;842
2019-06-19T22:30:00+02:00;176
2019-06-19T23:00:00+02:00;252
2019-06-19T23:30:00+02:00;176
2019-06-20T00:00:00+02:00;174
2019-06-20T00:30:00+02:00;172
2019-06-20T01:00:00+02:00;150
2019-06-20T01:30:00+02:00;140
2019-06-20T02:00:00+02:00;50
2019-06-20T02:30:00+02:00;42
2019-06-20T03:00:00+02:00;44
2019-06-20T03:30:00+02:00;142
2019-06-20T04:00:00+02:00;542
2019-06-20T04:30:00+02:00;1410
2019-06-20T05:00:00+02:00;1408
2019-06-20T05:30:00+02:00;1404
2019-06-20T06:00:00+02:00;1400
2019-06-20T06:30:00+02:00;602
2019-06-20T07:00:00+02:00;130
2019-06-20T07:30:00+02:00;128
2019-06-20T08:00:00+02:00;84
2019-06-20T08:30:00+02:00;32
2019-06-20T09:00:00+02:00;32
2019-06-20T09:30:00+02:00;130
2019-06-20T10:00:00+02:00;130
2019-06-20T10:30:00+02:00;130
2019-06-20T11:00:00+02:00;128
2019-06-20T11:30:00+02:00;128
2019-06-20T12:00:00+02:00;116
2019-06-20T12:30:00+02:00;32
2019-06-20T13:00:00+02:00;32
2019-06-20T13:30:00+02:00;104
2019-06-20T14:00:00+02:00;132
2019-06-20T14:30:00+02:00;130
2019-06-20T15:00:00+02:00;130
2019-06-20T15:30:00+02:00;128
2019-06-20T16:00:00+02:00;66
2019-06-20T16:30:00+02:00;30
2019-06-20T17:00:00+02:00;70
2019-06-20T17:30:00+02:00;144
2019-06-20T18:00:00+02:00;406
2019-06-20T18:30:00+02:00;130
2019-06-20T19:00:00+02:00;244
2019-06-20T19:30:00+02:00;300
2019-06-20T20:00:00+02:00;1146
2019-06-20T20:30:00+02:00;456
2019-06-20T21:00:00+02:00;264
2019-06-20T21:30:00+02:00;144
2019-06-20T22:00:00+02:00;138
2019-06-20T22:30:00+02:00;162
2019-06-20T23:00:00+02:00;1544
2019-06-20T23:30:00+02:00;2020
2019-06-21T00:00:00+02:00;342
2019-06-21T00:30:00+02:00;1174
2019-06-21T01:00:00+02:00;1960
2019-06-21T01:30:00+02:00;1620
2019-06-21T02:00:00+02:00;1508
2019-06-21T02:30:00+02:00;2090
2019-06-21T03:00:00+02:00;1044
2019-06-21T03:30:00+02:00;118
2019-06-21T04:00:00+02:00;140
2019-06-21T04:30:00+02:00;138
2019-06-21T05:00:00+02:00;136
2019-06-21T05:30:00+02:00;136
2019-06-21T06:00:00+02:00;134
2019-06-21T06:30:00+02:00;44
2019-06-21T07:00:00+02:00;38
2019-06-21T07:30:00+02:00;92
2019-06-21T08:00:00+02:00;136
2019-06-21T08:30:00+02:00;140
2019-06-21T09:00:00+02:00;134
2019-06-21T09:30:00+02:00;134
2019-06-21T10:00:00+02:00;90
2019-06-21T10:30:00+02:00;36
2019-06-21T11:00:00+02:00;36
2019-06-21T11:30:00+02:00;136
2019-06-21T12:00:00+02:00;136
2019-06-21T12:30:00+02:00;134
2019-06-21T13:00:00+02:00;132
2019-06-21T13:30:00+02:00;132
2019-06-21T14:00:00+02:00;38
2019-06-21T14:30:00+02:00;36
2019-06-21T15:00:00+02:00;120
2019-06-21T15:30:00+02:00;1256
2019-06-21T16:00:00+02:00;1436
2019-06-21T16:30:00+02:00;1420
2019-06-21T17:00:00+02:00;1366
2019-06-21T17:30:00+02:00;106
2019-06-21T18:00:00+02:00;36
2019-06-21T18:30:00+02:00;112
2019-06-21T19:00:00+02:00;136
2019-06-21T19:30:00+02:00;146
2019-06-21T20:00:00+02:00;134
2019-06-21T20:30:00+02:00;132
2019-06-21T21:00:00+02:00;36
2019-06-21T21:30:00+02:00;38
2019-06-21T22:00:00+02:00;106
2019-06-21T22:30:00+02:00;138
2019-06-21T23:00:00+02:00;136
2019-06-21T23:30:00+02:00;134
2019-06-22T00:00:00+02:00;436
2019-06-22T00:30:00+02:00;444
2019-06-22T01:00:00+02:00;320
2019-06-22T01:30:00+02:00;124
2019-06-22T02:00:00+02:00;152
2019-06-22T02:30:00+02:00;150
2019-06-22T03:00:00+02:00;144
2019-06-22T03:30:00+02:00;118
2019-06-22T04:00:00+02:00;42
2019-06-22T04:30:00+02:00;204
2019-06-22T05:00:00+02:00;504
2019-06-22T05:30:00+02:00;476
2019-06-22T06:00:00+02:00;180
2019-06-22T06:30:00+02:00;134
2019-06-22T07:00:00+02:00;112
2019-06-22T07:30:00+02:00;36
2019-06-22T08:00:00+02:00;36
2019-06-22T08:30:00+02:00;138
2019-06-22T09:00:00+02:00;136
2019-06-22T09:30:00+02:00;126
2019-06-22T10:00:00+02:00;134
2019-06-22T10:30:00+02:00;66
2019-06-22T11:00:00+02:00;496
2019-06-22T11:30:00+02:00;2060
2019-06-22T12:00:00+02:00;1590
2019-06-22T12:30:00+02:00;1420
2019-06-22T13:00:00+02:00;1392
2019-06-22T13:30:00+02:00;240
2019-06-22T14:00:00+02:00;38
2019-06-22T14:30:00+02:00;32
2019-06-22T15:00:00+02:00;104
2019-06-22T15:30:00+02:00;130
2019-06-22T16:00:00+02:00;128
2019-06-22T16:30:00+02:00;128
2019-06-22T17:00:00+02:00;96
2019-06-22T17:30:00+02:00;30
2019-06-22T18:00:00+02:00;30
2019-06-22T18:30:00+02:00;134
2019-06-22T19:00:00+02:00;130
2019-06-22T19:30:00+02:00;128
2019-06-22T20:00:00+02:00;128
2019-06-22T20:30:00+02:00;82
2019-06-22T21:00:00+02:00;30
2019-06-22T21:30:00+02:00;770
2019-06-22T22:00:00+02:00;734
2019-06-22T22:30:00+02:00;738
2019-06-22T23:00:00+02:00;754
2019-06-22T23:30:00+02:00;710
2019-06-23T00:00:00+02:00;222
2019-06-23T00:30:00+02:00;88
2019-06-23T01:00:00+02:00;108
2019-06-23T01:30:00+02:00;134
2019-06-23T02:00:00+02:00;144
2019-06-23T02:30:00+02:00;142
2019-06-23T03:00:00+02:00;138
2019-06-23T03:30:00+02:00;136
2019-06-23T04:00:00+02:00;36
2019-06-23T04:30:00+02:00;34
2019-06-23T05:00:00+02:00;108
2019-06-23T05:30:00+02:00;132
2019-06-23T06:00:00+02:00;132
2019-06-23T06:30:00+02:00;482
2019-06-23T07:00:00+02:00;110
2019-06-23T07:30:00+02:00;32
2019-06-23T08:00:00+02:00;32
2019-06-23T08:30:00+02:00;266
2019-06-23T09:00:00+02:00;856
2019-06-23T09:30:00+02:00;216
2019-06-23T10:00:00+02:00;206
2019-06-23T10:30:00+02:00;174
2019-06-23T11:00:00+02:00;30
2019-06-23T11:30:00+02:00;32
2019-06-23T12:00:00+02:00;118
2019-06-23T12:30:00+02:00;132
2019-06-23T13:00:00+02:00;130
2019-06-23T13:30:00+02:00;128
2019-06-23T14:00:00+02:00;496
2019-06-23T14:30:00+02:00;32
2019-06-23T15:00:00+02:00;48
2019-06-23T15:30:00+02:00;492
2019-06-23T16:00:00+02:00;2404
2019-06-23T16:30:00+02:00;1144
2019-06-23T17:00:00+02:00;228
2019-06-23T17:30:00+02:00;196
2019-06-23T18:00:00+02:00;160
2019-06-23T18:30:00+02:00;168
2019-06-23T19:00:00+02:00;104
2019-06-23T19:30:00+02:00;168
2019-06-23T20:00:00+02:00;398
2019-06-23T20:30:00+02:00;934
2019-06-23T21:00:00+02:00;1104
2019-06-23T21:30:00+02:00;1548
2019-06-23T22:00:00+02:00;750
2019-06-23T22:30:00+02:00;390
2019-06-23T23:00:00+02:00;380
2019-06-23T23:30:00+02:00;380
2019-06-24T00:00:00+02:00;430
2019-06-24T00:30:00+02:00;1704
2019-06-24T01:00:00+02:00;1702
2019-06-24T01:30:00+02:00;1696
2019-06-24T02:00:00+02:00;1466
2019-06-24T02:30:00+02:00;346
2019-06-24T03:00:00+02:00;144
2019-06-24T03:30:00+02:00;142
2019-06-24T04:00:00+02:00;140
2019-06-24T04:30:00+02:00;138
2019-06-24T05:00:00+02:00;104
2019-06-24T05:30:00+02:00;38
2019-06-24T06:00:00+02:00;40
2019-06-24T06:30:00+02:00;142
2019-06-24T07:00:00+02:00;138
2019-06-24T07:30:00+02:00;136
2019-06-24T08:00:00+02:00;136
2019-06-24T08:30:00+02:00;144
2019-06-24T09:00:00+02:00;132
2019-06-24T09:30:00+02:00;128
2019-06-24T10:00:00+02:00;130
2019-06-24T10:30:00+02:00;82
2019-06-24T11:00:00+02:00;32
2019-06-24T11:30:00+02:00;58
2019-06-24T12:00:00+02:00;132
2019-06-24T12:30:00+02:00;130
2019-06-24T13:00:00+02:00;130
2019-06-24T13:30:00+02:00;130
2019-06-24T14:00:00+02:00;128
2019-06-24T14:30:00+02:00;130
2019-06-24T15:00:00+02:00;34
2019-06-24T15:30:00+02:00;32
2019-06-24T16:00:00+02:00;92
2019-06-24T16:30:00+02:00;132
2019-06-24T17:00:00+02:00;132
2019-06-24T17:30:00+02:00;132
2019-06-24T18:00:00+02:00;130
2019-06-24T18:30:00+02:00;132
2019-06-24T19:00:00+02:00;94
2019-06-24T19:30:00+02:00;32
2019-06-24T20:00:00+02:00;62
2019-06-24T20:30:00+02:00;574
2019-06-24T21:00:00+02:00;134
2019-06-24T21:30:00+02:00;142
2019-06-24T22:00:00+02:00;130
2019-06-24T22:30:00+02:00;132
2019-06-24T23:00:00+02:00;142
2019-06-24T23:30:00+02:00;672
2019-06-25T00:00:00+02:00;1440
2019-06-25T00:30:00+02:00;1422
2019-06-25T01:00:00+02:00;1424
2019-06-25T01:30:00+02:00;1418
2019-06-25T02:00:00+02:00;1422
2019-06-25T02:30:00+02:00;1016
2019-06-25T03:00:00+02:00;136
2019-06-25T03:30:00+02:00;134
2019-06-25T04:00:00+02:00;132
2019-06-25T04:30:00+02:00;130
2019-06-25T05:00:00+02:00;132
2019-06-25T05:30:00+02:00;130
2019-06-25T06:00:00+02:00;130
2019-06-25T06:30:00+02:00;130
2019-06-25T07:00:00+02:00;130
2019-06-25T07:30:00+02:00;52
2019-06-25T08:00:00+02:00;44
2019-06-25T08:30:00+02:00;866
2019-06-25T09:00:00+02:00;1362
2019-06-25T09:30:00+02:00;316
2019-06-25T10:00:00+02:00;130
2019-06-25T10:30:00+02:00;130
2019-06-25T11:00:00+02:00;130
2019-06-25T11:30:00+02:00;130
2019-06-25T12:00:00+02:00;128
2019-06-25T12:30:00+02:00;128
2019-06-25T13:00:00+02:00;128
2019-06-25T13:30:00+02:00;126
2019-06-25T14:00:00+02:00;66
2019-06-25T14:30:00+02:00;32
2019-06-25T15:00:00+02:00;30
2019-06-25T15:30:00+02:00;110
2019-06-25T16:00:00+02:00;134
2019-06-25T16:30:00+02:00;130
2019-06-25T17:00:00+02:00;132
2019-06-25T17:30:00+02:00;130
2019-06-25T18:00:00+02:00;130
2019-06-25T18:30:00+02:00;128
2019-06-25T19:00:00+02:00;130
2019-06-25T19:30:00+02:00;130
2019-06-25T20:00:00+02:00;130
2019-06-25T20:30:00+02:00;136
2019-06-25T21:00:00+02:00;132
2019-06-25T21:30:00+02:00;130
2019-06-25T22:00:00+02:00;128
2019-06-25T22:30:00+02:00;62
2019-06-25T23:00:00+02:00;32
2019-06-25T23:30:00+02:00;30
2019-06-26T00:00:00+02:00;120
2019-06-26T00:30:00+02:00;138
2019-06-26T01:00:00+02:00;162
2019-06-26T01:30:00+02:00;146
2019-06-26T02:00:00+02:00;146
2019-06-26T02:30:00+02:00;142
2019-06-26T03:00:00+02:00;140
2019-06-26T03:30:00+02:00;136
2019-06-26T04:00:00+02:00;134
2019-06-26T04:30:00+02:00;132
2019-06-26T05:00:00+02:00;132
2019-06-26T05:30:00+02:00;130
2019-06-26T06:00:00+02:00;130
2019-06-26T06:30:00+02:00;130
2019-06-26T07:00:00+02:00;112
2019-06-26T07:30:00+02:00;32
2019-06-26T08:00:00+02:00;32
2019-06-26T08:30:00+02:00;48
2019-06-26T09:00:00+02:00;500
2019-06-26T09:30:00+02:00;134
2019-06-26T10:00:00+02:00;132
2019-06-26T10:30:00+02:00;128
2019-06-26T11:00:00+02:00;130
2019-06-26T11:30:00+02:00;128
2019-06-26T12:00:00+02:00;128
2019-06-26T12:30:00+02:00;128
2019-06-26T13:00:00+02:00;128
2019-06-26T13:30:00+02:00;128
2019-06-26T14:00:00+02:00;126
2019-06-26T14:30:00+02:00;96
2019-06-26T15:00:00+02:00;32
2019-06-26T15:30:00+02:00;30
2019-06-26T16:00:00+02:00;68
2019-06-26T16:30:00+02:00;464
2019-06-26T17:00:00+02:00;170
2019-06-26T17:30:00+02:00;130
2019-06-26T18:00:00+02:00;130
2019-06-26T18:30:00+02:00;130
2019-06-26T19:00:00+02:00;130
2019-06-26T19:30:00+02:00;134
2019-06-26T20:00:00+02:00;1250
2019-06-26T20:30:00+02:00;1398
2019-06-26T21:00:00+02:00;1902
2019-06-26T21:30:00+02:00;1698
2019-06-26T22:00:00+02:00;1856
2019-06-26T22:30:00+02:00;1686
2019-06-26T23:00:00+02:00;376
2019-06-26T23:30:00+02:00;378
2019-06-27T00:00:00+02:00;310
2019-06-27T00:30:00+02:00;146
2019-06-27T01:00:00+02:00;144
2019-06-27T01:30:00+02:00;108
2019-06-27T02:00:00+02:00;42
2019-06-27T02:30:00+02:00;38
2019-06-27T03:00:00+02:00;34
2019-06-27T03:30:00+02:00;114
2019-06-27T04:00:00+02:00;134
2019-06-27T04:30:00+02:00;134
2019-06-27T05:00:00+02:00;134
2019-06-27T05:30:00+02:00;130
2019-06-27T06:00:00+02:00;130
2019-06-27T06:30:00+02:00;130
2019-06-27T07:00:00+02:00;130
2019-06-27T07:30:00+02:00;104
2019-06-27T08:00:00+02:00;32
2019-06-27T08:30:00+02:00;32
2019-06-27T09:00:00+02:00;68
2019-06-27T09:30:00+02:00;144
2019-06-27T10:00:00+02:00;218
2019-06-27T10:30:00+02:00;138
2019-06-27T11:00:00+02:00;130
2019-06-27T11:30:00+02:00;128
2019-06-27T12:00:00+02:00;130
2019-06-27T12:30:00+02:00;128
2019-06-27T13:00:00+02:00;128
2019-06-27T13:30:00+02:00;126
2019-06-27T14:00:00+02:00;50
2019-06-27T14:30:00+02:00;30
2019-06-27T15:00:00+02:00;30
2019-06-27T15:30:00+02:00;114
2019-06-27T16:00:00+02:00;132
2019-06-27T16:30:00+02:00;132
2019-06-27T17:00:00+02:00;130
2019-06-27T17:30:00+02:00;130
2019-06-27T18:00:00+02:00;130
2019-06-27T18:30:00+02:00;130
2019-06-27T19:00:00+02:00;130
2019-06-27T19:30:00+02:00;128
2019-06-27T20:00:00+02:00;130
2019-06-27T20:30:00+02:00;130
2019-06-27T21:00:00+02:00;104
2019-06-27T21:30:00+02:00;32
2019-06-27T22:00:00+02:00;30
2019-06-27T22:30:00+02:00;54
2019-06-27T23:00:00+02:00;134
2019-06-27T23:30:00+02:00;132
2019-06-28T00:00:00+02:00;156
2019-06-28T00:30:00+02:00;1156
2019-06-28T01:00:00+02:00;1420
2019-06-28T01:30:00+02:00;1402
2019-06-28T02:00:00+02:00;1406
2019-06-28T02:30:00+02:00;1412
2019-06-28T03:00:00+02:00;1090
2019-06-28T03:30:00+02:00;134
2019-06-28T04:00:00+02:00;130
2019-06-28T04:30:00+02:00;132
2019-06-28T05:00:00+02:00;56
2019-06-28T05:30:00+02:00;32
2019-06-28T06:00:00+02:00;32
2019-06-28T06:30:00+02:00;132
2019-06-28T07:00:00+02:00;132
2019-06-28T07:30:00+02:00;130
2019-06-28T08:00:00+02:00;186
2019-06-28T08:30:00+02:00;1118
2019-06-28T09:00:00+02:00;126
2019-06-28T09:30:00+02:00;78
2019-06-28T10:00:00+02:00;30
2019-06-28T10:30:00+02:00;44
2019-06-28T11:00:00+02:00;166
2019-06-28T11:30:00+02:00;182
2019-06-28T12:00:00+02:00;182
2019-06-28T12:30:00+02:00;1266
2019-06-28T13:00:00+02:00;326
2019-06-28T13:30:00+02:00;130
2019-06-28T14:00:00+02:00;128
2019-06-28T14:30:00+02:00;130
2019-06-28T15:00:00+02:00;130
2019-06-28T15:30:00+02:00;78
2019-06-28T16:00:00+02:00;30
2019-06-28T16:30:00+02:00;30
2019-06-28T17:00:00+02:00;116
2019-06-28T17:30:00+02:00;132
2019-06-28T18:00:00+02:00;132
2019-06-28T18:30:00+02:00;130
2019-06-28T19:00:00+02:00;128
2019-06-28T19:30:00+02:00;130
2019-06-28T20:00:00+02:00;130
2019-06-28T20:30:00+02:00;128
2019-06-28T21:00:00+02:00;130
2019-06-28T21:30:00+02:00;84
2019-06-28T22:00:00+02:00;32
2019-06-28T22:30:00+02:00;30
2019-06-28T23:00:00+02:00;110
2019-06-28T23:30:00+02:00;134
2019-06-29T00:00:00+02:00;132
2019-06-29T00:30:00+02:00;132
2019-06-29T01:00:00+02:00;130
2019-06-29T01:30:00+02:00;154
2019-06-29T02:00:00+02:00;1396
2019-06-29T02:30:00+02:00;1396
2019-06-29T03:00:00+02:00;1090
2019-06-29T03:30:00+02:00;144
2019-06-29T04:00:00+02:00;142
